"","X.1","X","cycle","election","bonica.rid","Cand.ID","Name","Party","State","seat","District","cfscore","male.winner","female.margin","female.pctile","prev.elect","democrat","total.votes","professional","pct.female.chamber","gop.gov","house","state.pres.dem","num.cands","won.again","pct.dem.last","female.cand.last","total.dist.last","female.inc","total.raised.candidate","log.total.raised.candidate","individual.money","log.individual.money","pac.money","log.pac.money","party.money","log.party.money","male.money","log.male.money","female.money","log.female.money","share.district.total","district.total","log.district.total","log.total.dist.last"
"64",64,77203,2002,"AL2002","cand4264","AL1232","BOYD, BARBARA BIGSBY",100,"AL","state:lower","AL-32",0.194966889787101,0,73.0042659360585,73,NA,0,9.859,0.067,0.121693122,0,1,0.4159,2,1,80.5555572509766,1,45454,1,54214,10.9006944566564,4600,8.43402895015547,37815,10.5404875724731,260,5.56452040732269,6650,8.80252249828442,2150,7.67368812926773,0.840670501946068,64489,11.0742499456042,10.724456104534
"65",65,102651,2006,"AL2006","cand4264","AL1232","BOYD, BARBARA BIGSBY",100,"AL","state:lower","AL-32",0.194966889787101,0,73.7685456510821,73.8,NA,0,8.425,0.067,0.171428571,1,1,0.3684,2,1,72.9080047607422,1,95437,1,57525,10.9599749149036,1900,7.55013534248843,46910,10.7560074685116,3300,8.10198073185319,900,6.80350525760834,1000,6.90875477931522,1,57525,10.9599749149036,11.4662216229165
"66",66,77157,2002,"AL2002","cand4284","AL1252","JOHNSON, RONALD G",200,"AL","state:lower","AL-33",0.474452859248993,1,38.2973342735472,38.3,NA,1,11.876,0.067,0.121693122,0,1,0.4159,2,1,0,0,75965,0,117363,11.6730269748623,9850,9.19532825185568,107013,11.5807149460066,0,0,9625,9.17222304986305,725,6.5875500148248,0.944548622568469,124253,11.7300750885366,11.2380279868779
"67",67,102679,2006,"AL2006","cand106746","AL3129","FIGURES, VIVIAN DAVIS",100,"AL","state:upper","AL-33",-0.0768234654512689,0,71.4757919311523,71.5,NA,0,26.623,0.067,0.111111111,1,0,0.3684,2,1,99.7998275756836,1,81700,1,242533,12.3988930625755,9450,9.15387583499506,231125,12.3507182953431,0,0,6450,8.77199043653224,3250,8.08671792030391,1,242533,12.3988930625755,11.3108092808481
"68",68,102690,2006,"AL2006","cand4284","AL1252","JOHNSON, RON",200,"AL","state:lower","AL-33",0.474452859248993,1,36.3532867431641,36.4,NA,1,10.541,0.067,0.171428571,1,1,0.3684,2,1,38.2199401855469,1,104267,0,64200,11.0697584896781,1600,7.37838371299671,62600,11.0445365314015,0,0,1600,7.37838371299671,0,0,1,64200,11.0697584896781,11.554710195911
"69",69,55584,1998,"AL1998","cand4305","AL1271","PERDUE, GEORGE",100,"AL","state:lower","AL-54",0.213578190739495,1,23.7377471923828,23.7,NA,0,9.487,0.067,0.132596685,1,1,0.4316,2,1,NA,NA,NA,0,56000,10.9331069697173,3350,8.11701408773731,45500,10.7254895827195,500,6.21660610108486,8900,9.09391890895893,100,4.61512051684126,1,56000,10.9331069697173,NA
"70",70,77286,2002,"AL2002","cand106000","AL1209","BEDFORD, ROGER",100,"AL","state:upper","AL-6",-0.136856628440953,1,39.2985462724818,39.3,NA,0,38.773,0.067,0.1,0,0,0.4159,2,1,67.4578323364258,0,446414,0,1049529,13.8638520500669,167167,12.026754573756,737930,13.5116056032766,9600,9.16962253869762,215192.75,12.2792940640971,29665,10.2977568878836,1,1049529,13.8638520500669,13.0090020515646
"71",71,77362,2002,"AL2002","cand4969","AL3188","BENTLEY, ROBERT",200,"AL","state:lower","AL-63",0.773304835476156,1,36.2984319824244,36.3,NA,1,13.539,0.067,0.121693122,0,1,0.4159,2,1,31.0870952606201,1,109736,0,19350,9.87044769845793,1000,6.90875477931522,18350,9.81743934791067,0,0,1000,6.90875477931522,0,0,1,19350,9.87044769845793,11.6058327601582
"72",72,55427,1998,"AL1998","cand4974","AL3194","ENFINGER, JEFF",200,"AL","state:upper","AL-7",0.380776108963143,1,49.2631454467773,49.3,0,1,36.303,0.067,0.092307692,1,0,0.4316,2,0,NA,NA,NA,0,293075,12.58818382794,92000,11.4295547255373,184525,12.1255456539434,7500,8.92279162396964,84175,11.3406651239706,14875,9.60750445504496,0.906292326627043,323378,12.6865771966003,NA
"73",73,77170,2002,"AL2002","cand4964","AL3120","LETSON, JOHN (JODY)",100,"AL","state:lower","AL-7",0.225008425229406,1,26.8732647250331,26.9,NA,0,12.748,0.067,0.121693122,0,1,0.4159,3,1,100,0,55405,0,83329,11.3305519068242,350,5.86078622346587,52199,10.8628377738707,1277,7.15305163493748,17102.62,9.74704541599277,250,5.52545293913178,1,83329,11.3305519068242,10.9224251213704
"74",74,77248,2002,"AL2002","cand5023","AL4198","LOVE JR, JAY",200,"AL","state:lower","AL-74",0.547633030150737,1,27.4086238780924,27.4,NA,1,13.38,0.067,0.121693122,0,1,0.4159,2,1,0,0,37184,0,30135,10.3134425659171,8435,9.04026354159867,45700,10.729875458481,0,0,-19865,0,500,6.21660610108486,1,30135,10.3134425659171,10.5236338402116
"75",75,102676,2006,"AL2006","cand4971","AL3191","HUBBARD, MIKE",200,"AL","state:lower","AL-79",0.756947815364111,1,42.3712256860213,42.4,NA,1,12.685,0.067,0.171428571,1,1,0.3684,2,1,0,0,173472,0,540478,13.2002092121803,120278,11.6975693231338,402950,12.9065702454471,0,0,109543,11.6040815740121,7010,8.85523562320697,1,540478,13.2002092121803,12.0637714820601
"76",76,55401,1998,"AL1998","cand4267","AL1235","CAROTHERS, JOE",100,"AL","state:lower","AL-86",0.441097159771567,1,37.2652740478516,37.3,NA,0,11.343,0.067,0.132596685,1,1,0.4316,2,1,NA,NA,NA,0,94050,11.4515818347292,7550,8.92943528380342,79219,11.2799840711759,3500,8.16080392095467,7350,8.90259163737409,200,5.30330490805908,1,94050,11.4515818347292,NA
"77",77,77353,2002,"AL2002","cand4253","AL1220","MITCHEM, HINTON",100,"AL","state:upper","AL-9",0.450616360123734,1,40.8553302796624,40.9,NA,0,41.742,0.067,0.1,0,0,0.4159,2,1,64.8242645263672,0,295986,0,497044,13.1164338323472,47825,10.775324703656,434888,12.982846105095,9000,9.10509096125709,41225,10.6268244042591,2750,7.91971976092457,0.687856872009056,722598,13.4906083299088,12.5980674348903
"78",78,127583,2008,"AR2008","cand5851","AR9495","NIX, BARBARA",100,"AR","state:lower","AR-28",-0.380463586293386,0,56.2539672851562,56.3,NA,0,12.6,0.104,0.196969697,0,1,0.3886,2,0,52.017936706543,0,57408,0,61168,11.0213794559362,8742,9.07600865918089,28725,10.2655579149918,4355,8.37930948405285,7800,8.96200720958831,921.5,6.82708737591468,0.749414978988251,81621,11.3098418607838,10.9579389454185
"79",79,103067,2006,"AR2006","cand5832","AR8252","POWERS, DAVID (BUBBA)",100,"AR","state:lower","AR-3",-0.232759093267628,1,22.3324218305126,22.3,NA,0,5.848,0.104,0.234042553,1,1,0.4455,2,1,NA,NA,NA,0,29225,10.2827797863403,450,6.11146733950268,21150,9.95944246468057,3625,8.1958853913148,2350,7.76259604854007,100,4.61512051684126,0.938955823293173,31125,10.345766633767,NA
"80",80,90052,2004,"AR2004","cand5750","AR4250","SAMPLE, BILL",200,"AR","state:lower","AR-30",0.41367187879998,1,40.705078125,40.7,NA,1,13.19,0.104,0.173611111,1,1,0.4455,2,1,33.6947059631348,0,73935,0,34830,10.45823436336,4630,8.44052810648075,29650,10.29725113067,250,5.52545293913178,4405,8.39072252736229,425,6.05443934626937,0.635201429795926,54833,10.9120474814736,11.2109416078076
"81",81,77485,2002,"AR2002","cand5705","AR3957","BROWN, IRMA HUNTER",100,"AR","state:upper","AR-33",-0.338931879744602,0,72.518798828125,72.5,NA,0,18.751,0.104,0.160714286,1,0,0.4586,2,1,NA,NA,NA,0,44580,10.7050406069399,13025,9.47470263910635,28950,10.2733600247189,200,5.30330490805908,10950,9.30118605527576,2975,7.99833539595298,0.933514815202597,47755,10.7738390524688,NA
"82",82,127148,2008,"AR2008","cand5857","AR9506","TYLER, LINDA S",100,"AR","state:lower","AR-45",-0.331330570458208,0,55.8373641967773,55.8,NA,0,10.133,0.104,0.196969697,0,1,0.3886,2,1,NA,NA,NA,0,79473,11.2831726203161,29600,10.2955634235253,40615,10.6119173566272,7300,8.89576660405609,20625,9.93430769487601,6050.14,8.7080019630263,0.49998427188253,158951,11.9763512576057,NA
"83",83,77684,2002,"AZ2002","cand6700","AZ3228","BENNETT, KEN",200,"AZ","state:upper","AZ-1",0.713064684854237,1,42.1804466247559,42.2,NA,1,57.823,0.185,0.339285714,1,0,0.4467,2,1,41.3526496887207,1,54461,0,30775,10.3344579510527,22870,10.0376250114654,7440,8.91476052739726,0,0,16455,9.70844543133279,6415,8.76655014954635,0.422582594128471,72826,11.1958283132816,10.9052401281598
"84",84,103180,2006,"AZ2006","cand6696","AZ2814","GRAY, LINDA",200,"AZ","state:upper","AZ-10",0.641826442583141,0,56.5207595825195,56.5,NA,1,35.456,0.185,0.37704918,0,0,0.4432,2,1,44.9285087585449,1,95829,1,51920,10.857459351378,3230,8.0805469658245,0,0,0,0,2125,7.66199755890189,1105,7.00850518208228,0.605459867293273,85753,11.359226349839,11.4703206321378
"85",85,124975,2008,"AZ2008","cand6696","AZ2814","GRAY, LINDA",200,"AZ","state:upper","AZ-10",0.641826442583141,0,55.2624702453613,55.3,NA,1,49.663,0.185,0.363636364,0,0,0.4491,2,1,43.4792404174805,1,62641,1,38400,10.5558127385758,3580,8.18339736999843,0,0,0,0,2495,7.82244472948932,1085,6.99025650049388,0.217424538397513,176613,12.0817161771267,11.0451752947774
"86",86,49469,1996,"AZ1996","cand40323","AZ18538","RICHARDSON, ELAINE",100,"AZ","state:upper","AZ-11",-0.724923198057863,0,66.6729303998158,66.7,NA,0,31.926,0.185,0.232142857,1,0,0.4652,2,1,NA,NA,NA,1,62444,11.0420254340766,35432,10.47539886828,15570,9.65316548884143,0,0,23507,10.0650960677325,15959.65,9.67788159699153,1,62444,11.0420254340766,NA
"87",87,90145,2004,"AZ2004","cand6697","AZ2952","LEFF, BARBARA",200,"AZ","state:upper","AZ-11",0.721038655123222,0,61.1957050585976,61.2,NA,1,77.137,0.185,0.307692308,0,0,0.4432,3,1,0,1,135284,1,52245,10.8636994714682,44713,10.7080419306702,7236,8.88696203486613,0,0,28947,10.273256395986,15666,9.65931186839349,0.434925576903866,120124,11.6962798215761,11.8151315514381
"88",88,90158,2004,"AZ2004","cand6184","AZ215","BLENDU, ROBERT",200,"AZ","state:upper","AZ-12",0.487671117867977,1,45.8775329589844,45.9,NA,1,69.097,0.185,0.307692308,0,0,0.4432,2,1,46.2406997680664,0,116028,0,33656,10.4239466252704,26126,10.1707245413608,7530,8.92678311410135,0,0,17638,9.77786763861148,8488,9.04652648673797,1,33656,10.4239466252704,11.6615868202715
"89",89,125028,2008,"AZ2008","cand6753","AZ4328","NELSON, JOHN",200,"AZ","state:upper","AZ-12",0.515028324881606,1,47.5078392028809,47.5,1,1,100.114,0.185,0.363636364,0,0,0.4491,2,1,0,0,33656,0,78005,11.2645282061813,64985,11.0819271410638,13020,9.47431871772873,0,0,48210,10.7833424897691,16225,9.69437017295501,0.674521163906784,115645,11.6582804328296,10.4239466252704
"90",90,49483,1996,"AZ1996","cand6157","AZ19442","SOLOMON, RUTH",100,"AZ","state:upper","AZ-14",-0.270339218261099,0,63.2491645812988,63.2,NA,0,40.712,0.185,0.232142857,1,0,0.4652,2,1,NA,NA,NA,0,48016,10.7792895676801,6875,8.83579236650274,7850,8.96839619119826,0,0,4010,8.29679586577005,2965,7.99496952269788,1,48016,10.7792895676801,NA
"91",91,49361,1996,"AZ1996","cand5911","AZ12669","CIRILLO, EDWARD J",200,"AZ","state:upper","AZ-15",0.673459300021941,1,37.7327117919922,37.7,NA,1,51.136,0.185,0.232142857,1,0,0.4652,2,1,NA,NA,NA,0,9994,9.20974019190415,3740,8.22710823434815,4550,8.42310226801664,0,0,3540,8.1721644521119,200,5.30330490805908,1,9994,9.20974019190415,NA
"92",92,103186,2006,"AZ2006","cand6705","AZ3233","LANDRUM, LEAH",100,"AZ","state:upper","AZ-16",-0.296241698674099,0,72.8433456420898,72.8,NA,0,24.436,0.185,0.37704918,0,0,0.4432,2,1,100,1,11930,0,35013,10.4634747000805,2710,7.90507284949867,0,0,0,0,1655,7.4121603349452,925,6.83087423464618,0.514020200833872,68116,11.1289674131465,9.38681151509196
"93",93,125003,2008,"AZ2008","cand6705","AZ3233","LANDRUM, LEAH",100,"AZ","state:upper","AZ-16",-0.296241698674099,0,73.3088746393418,73.3,NA,0,45.517,0.185,0.363636364,0,0,0.4491,2,1,72.8433456420898,1,64674,1,35447,10.4757939021451,21570,9.97910509899472,13874,9.53784393861464,0,0,14240,9.56388040721943,7305,8.89645120735523,1,35447,10.4757939021451,11.0771145450097
"94",94,77776,2002,"AZ2002","cand965","AZ17233","MITCHELL, HARRY E",100,"AZ","state:upper","AZ-17",-0.921059065493648,1,45.4415495076749,45.4,NA,0,39.243,0.185,0.339285714,1,0,0.4467,2,1,0,1,29372,0,31130,10.3459272634357,2830,7.9483852851119,0,0,0,0,2060,7.63094658089046,770,6.64768837356333,0.718191256200254,43345,10.6769466353027,10.2877971185715
"95",95,77723,2002,"AZ2002","cand6086","AZ15401","JARRETT, MARILYN",200,"AZ","state:upper","AZ-19",0.600024249147417,0,64.8444875776486,64.8,NA,1,47.745,0.185,0.339285714,1,0,0.4467,2,1,36.9921073913574,1,81178,0,32426,10.38671584911,20475,9.92700874757747,7192,8.88086360986736,0,0,12550,9.43755562266045,7975,8.98419231164167,1,32426,10.38671584911,11.3043995534794
"96",96,103358,2006,"AZ2006","cand34937","AZ222","HUPPENTHAL, JOHN",200,"AZ","state:upper","AZ-20",0.604977613949798,1,47.0029907226562,47,NA,1,54.471,0.185,0.37704918,0,0,0.4432,2,1,0,0,64060,0,72482,11.1910935341551,3005,8.00836557031292,0,0,0,0,2325,7.75190533307861,905,6.80903930604298,0.596392778975431,121534,11.7079493380071,11.0675754231631
"97",97,55659,1998,"AZ1998","cand6186","AZ218","AGUIRRE, LINDA",100,"AZ","state:upper","AZ-23",0.188185651392319,0,70.5057144165039,70.5,NA,0,11.548,0.185,0.181818182,1,0,0.4652,2,1,79.4423675537109,1,16460,1,18267,9.81285143227668,10224,9.232590980911,8043,8.99268175089254,0,0,6968,8.84922702143852,3131,8.04942705711069,1,18267,9.81285143227668,9.70868847423106
"98",98,125048,2008,"AZ2008","cand6189","AZ223","RIOS, REBECCA",100,"AZ","state:upper","AZ-23",0.0129747683083909,0,56.7260971069336,56.7,NA,0,84.975,0.185,0.363636364,0,0,0.4491,2,0,53.623477935791,1,109840,1,37264,10.5257829921241,1330,7.19368581839511,0,0,0,0,1230,7.11558212618445,240,5.48479693349065,0.496429713311308,75064,11.2260963619699,11.6067800404419
"99",99,49393,1996,"AZ1996","cand5942","AZ14418","GRACE, SUE",200,"AZ","state:upper","AZ-24",0.175215049404869,0,67.2200131525104,67.2,NA,1,51.701,0.185,0.232142857,1,0,0.4652,2,1,NA,NA,NA,0,18362,9.81803859070365,9540,9.16335358075185,7220,8.88474872645118,300,5.70711026474888,7374.98,8.90598405373601,1865,7.53155238140729,0.84824687023606,21647,9.98262215569986,NA
"100",100,103198,2006,"AZ2006","cand6785","AZ4366","AGUIRRE, AMANDA",100,"AZ","state:upper","AZ-24",-0.35228832125694,0,50.4647771005595,50.5,1,0,30.296,0.185,0.37704918,0,0,0.4432,3,1,82.8583755493164,0,40994,0,33802,10.4282752513182,915,6.82001636467413,0,0,0,0,350,5.86078622346587,1149.02,7.04753461251042,0.989085588880761,34175,10.4392496615922,10.6211809935141
"101",101,124911,2008,"AZ2008","cand6785","AZ4366","AGUIRRE, AMANDA",100,"AZ","state:upper","AZ-24",-0.35228832125694,0,76.4253554616042,76.4,NA,0,38.885,0.185,0.363636364,0,0,0.4491,2,0,48.9206504821777,1,117285,1,37496,10.5319895396025,1070,6.97634807044775,140,4.94875989037817,0,0,605,6.40687998606931,947.62,6.85500829692352,0.593770289315745,63149,11.0532522923405,11.6723621492267
"102",102,77878,2002,"AZ2002","cand6787","AZ4369","ARZBERGER, MARSHA",100,"AZ","state:upper","AZ-25",-0.11517470348766,0,61.4598846435547,61.5,NA,0,33.578,0.185,0.339285714,1,0,0.4467,2,1,66.3646011352539,0,41231,0,28402,10.254214844205,14245,9.5642314445383,6592,8.7937637591133,5000,8.5173931714189,9570,9.16649297219591,6625,8.79875658285984,1,28402,10.254214844205,10.6269456795907
"103",103,124915,2008,"AZ2008","cand6747","AZ4322","ALVAREZ, MANUEL V (MANNY)",100,"AZ","state:upper","AZ-25",-0.810760780231008,1,47.2557411193848,47.3,NA,0,64.972,0.185,0.363636364,0,0,0.4491,2,0,57.5912590026855,1,69260,0,38408,10.5560210502108,2560,7.84815308619953,0,0,0,0,1450,7.28000825288419,1160.25,7.05725229012805,0.55612991037169,69063,11.142774410487,11.1456228179564
"104",104,125018,2008,"AZ2008","cand6864","AZ8769","MELVIN, AL",200,"AZ","state:upper","AZ-26",1.09097442638973,1,48.9588623046875,49,0,1,94.416,0.185,0.363636364,0,0,0.4491,2,1,50.3173713684082,1,120396,0,63342,11.0563038952178,47670,10.7720785255329,13464,9.5078490052457,0,0,32558.28,10.3908177068499,16680,9.72202562615406,0.336265521396833,188369,12.1461580840612,11.6985415887136
"105",105,55757,1998,"AZ1998","cand49270","AZ25480","JACKSON, JACK",100,"AZ","state:upper","AZ-3",-1.05910896567014,1,26.0557770930438,26.1,NA,0,28.865,0.185,0.181818182,1,0,0.4652,2,1,75.1998825073242,0,8427,0,8683,9.06912237006065,776,6.65544035036765,1982,7.5923661285198,5925,8.68710472813351,575,6.35610766069589,200.63,5.30643433464998,1,8683,9.06912237006065,9.03919611577235
"106",106,124972,2008,"AZ2008","cand40288","AZ4341","GOULD, RON",200,"AZ","state:upper","AZ-3",1.36989273264724,1,37.372673034668,37.4,NA,1,68.229,0.185,0.363636364,0,0,0.4491,2,1,38.1411590576172,0,18989,0,15788,9.66700543678274,11519,9.35183993424988,4260,8.35725915349991,0,0,5976.25,8.69571587495304,5047.03,8.52675334715109,0.311148775152244,50741,10.834489541276,9.85161514312542
"107",107,124913,2008,"AZ2008","cand6754","AZ4331","ALLEN, SYLVIA TENNEY",200,"AZ","state:upper","AZ-5",1.08404893975291,0,54.4834518432617,54.5,NA,1,66.712,0.185,0.363636364,0,0,0.4491,2,1,39.0439033508301,0,93089,0,76461,11.2445360858989,58139,10.9706091741129,14634,9.59117119912599,410,6.01859321449623,33779,10.4276241903618,25742.17,10.1559246281904,0.668137610430011,114439,11.6477972089224,11.4413113037604
"108",108,103171,2006,"AZ2006","cand34969","AZ4330","GORMAN, PAMELA",200,"AZ","state:upper","AZ-6",0.760535281606713,0,57.665771484375,57.7,NA,1,50.732,0.185,0.37704918,0,0,0.4432,2,1,33.9468421936035,1,78255,0,46727,10.752077435046,32912,10.4016229954856,12912,9.46598983484665,0,0,22664,10.0285771633749,9488,9.15788851197376,0.502273435736475,93031,11.4406880499255,11.2677280041246
"109",109,103172,2006,"AZ2006","cand34967","AZ4340","WARING, JIM",200,"AZ","state:upper","AZ-7",0.806334926166592,1,42.9175300598145,42.9,NA,1,55.595,0.185,0.37704918,0,0,0.4432,2,1,32.9925231933594,0,69974,0,130938,11.7824792077071,47740,10.7735458464686,12907,9.46560255317185,0,0,33340,10.4145431498562,14425.25,9.57680474273461,0.64305078086632,203620,12.2240107906612,11.1558790234634
"110",110,77675,2002,"AZ2002","cand6185","AZ217","ALLEN, CAROLYN S",200,"AZ","state:upper","AZ-8",0.24037168779357,0,85.4362768525236,85.4,NA,1,51.951,0.185,0.339285714,1,0,0.4467,2,1,53.8968696594238,1,106204,0,85540,11.3567393817809,77893,11.2631042070697,7653,8.94298366598565,0,0,50638.41,10.8324854058813,27285,10.2141290291228,0.631916433964215,135366,11.8157375000988,11.5731170518641
"111",111,90081,2004,"AZ2004","cand6185","AZ217","ALLEN, CAROLYN S",200,"AZ","state:upper","AZ-8",0.24037168779357,0,67.7978914342516,67.8,NA,1,84.821,0.185,0.307692308,0,0,0.4432,3,1,0,1,47312,1,111758,11.6240910982804,103690,11.5491706016374,7864,8.97017781549238,0,0,65720.5,11.093181395993,37489.34,10.5318385787739,0.804251613785361,138959,11.8419342045736,10.7645192420923
"112",112,103174,2006,"AZ2006","cand6185","AZ217","ALLEN, CAROLYN S",200,"AZ","state:upper","AZ-8",0.24037168779357,0,64.6840082048038,64.7,NA,1,68.04,0.185,0.37704918,0,0,0.4432,2,1,31.1220092773438,1,135366,1,72746,11.1947292007043,58554,10.9777217624762,13310,9.49634604004702,0,0,37397,10.5293725060369,20716.6,9.93873885954876,1,72746,11.1947292007043,11.8157375000988
"113",113,78000,2002,"CA2002","cand28608","CA4389","BERG, PATTY",100,"CA","state:lower","CA-1",-0.78153399290861,0,54.8858859423853,54.9,NA,0,132.039,0.57,0.26,0,1,0.5345,2,1,64.496208190918,1,144499,0,358156,12.7887239246595,21770,9.98833408794625,272183,12.5142335871633,3180,8.06495089174914,13950,9.54330646926811,7820,8.96456770260161,0.8422463602821,425239,12.9604066427866,11.8810278660955
"114",114,90394,2004,"CA2004","cand27220","CA12970","COX, DAVE",200,"CA","state:upper","CA-1",0.154856391236515,1,35.1310872669483,35.1,NA,1,415.961,0.57,0.228070175,1,0,0.543,2,1,38.0071754455566,0,577944,0,446276,13.0086928736841,47900,10.7768916600078,390207,12.8744352092675,0,0,43700,10.6851262641171,4200,8.34307787116938,1,446276,13.0086928736841,13.2672322571476
"115",115,90412,2004,"CA2004","cand28608","CA4389","BERG, PATTY",100,"CA","state:lower","CA-1",-0.78153399290861,0,65.0397312078316,65,NA,0,195.561,0.57,0.314606742,1,1,0.543,2,1,48.5197563171387,1,696962,1,313511,12.6555897261589,23510,10.065223675721,283999,12.5567295171433,715,6.57368016696065,14700,9.59567079766397,8810,9.08375621986673,0.979042664151745,320222,12.6767697842426,13.4544861688877
"116",116,56071,1998,"CA1998","cand27533","CA18054","PESCETTI, ANTHONY",200,"CA","state:lower","CA-10",0.0991391544999272,1,49.893904448623,49.9,1,1,138.744,0.57,0.306930693,1,1,0.511,2,1,NA,NA,NA,0,654563,13.3917231163842,53858,10.8941247995389,574442,13.2611561546385,11100,9.31479047333265,45808,10.7322358573476,8800,9.08262063037381,0.467612135742346,1399799,14.1518392128496,NA
"117",117,78080,2002,"CA2002","cand28485","CA3252","NAKANISHI, ALAN",200,"CA","state:lower","CA-10",0.627275117201318,1,39.8515892028809,39.9,NA,1,120.206,0.57,0.26,0,1,0.5345,2,1,42.6595726013184,1,1399799,0,534145,13.1884226166637,136246,11.8222246939345,525201,13.1715382294766,0,0,-74403.68,0,20850,9.94515718770752,1,534145,13.1884226166637,14.1518392128496
